,Id,title,group,categories,totalreviews,avgrating
10814,10914,Free Willy,Video,19,35,4.0
10815,10915,The History of Western Music (Study Guide),Book,1,18,4.0
10816,10916,The Black Experience in the 20th Century: An Autobiography and Meditation,Book,1,1,3.0
10817,10917,Quick Fix - Power Yoga Workout,Video,4,1,4.0
10818,10918,Country Matters : The Pleasures and Tribulations of Moving from a Big City to an Old Country Farmhouse,Book,4,18,3.0
10819,10919,The Method - The Stability Ball Workout,Video,3,12,3.5
10820,10920,Quick Fix - Pilates ABS Workout,Video,6,11,4.0
10821,10921,She Offered Them Christ: The Legacy of Women Preachers in Early Methodism,Book,2,0,0.0
10822,10922,Quick Fix - Pilates Abs Workout,DVD,14,11,4.0
10823,10923,50 Ways to Train Your Cat,Book,1,8,3.5
10824,10924,Physician Assistants in American Medicine,Book,6,5,5.0
10825,10925,Blue-Eyed Child of Fortune: The Civil War Letters of Colonel Robert Gould Shaw,Book,8,4,5.0
10826,10926,Razamanaz [Japanese Import],Music,5,2,4.5
10827,10927,Citadel Run (Endworld  No 6),Book,0,0,0.0
10828,10928,London Notes and Lectures,Book,0,0,0.0
10829,10929,Running With Lydiard,Book,3,0,0.0
10830,10930,Jaunty-Jolly/Guilty!!,Music,2,1,5.0
10831,10931,Animal Series: Heartland  1: Coming Home  Dolphin Diaries  1: Into the Blue  Animal Ark  1: Kittens in the Kitchen,Book,1,0,0.0
10832,10932,Spices,Video,5,2,5.0
10833,10933,Southern Style Diabetes Cooking,Book,4,1,4.0
10834,10934,The Nitpicker's Guide for Classic Trekkers,Book,5,7,4.5
10835,10935,Move! The Guitar Artistry of Hank Garland,Music,4,3,5.0
10836,10936,Genetica Medica,Book,3,0,0.0
10837,10937,Something's Cookin'/Goodies,Music,2,1,4.0
10838,10938,Whatever's Fair!/All Time Great Instrumental Hits,Music,2,2,4.0
10839,10939,String Fever,Music,2,1,5.0
10840,10940,Bureaucracy,Book,2,1,5.0
10841,10941,Garden Open Today,Book,2,1,4.0
10842,10942,Verity Gospel Greats Live  Vol. 3: Praise & Worship,Music,11,0,0.0
10843,10943,The Best of Merle Travis: Sweet Temptation 1946-1953,Music,3,1,5.0
10844,10944,The Union Divided: Party Conflict in the Civil War North,Book,3,0,0.0
10845,10945,Russia  Eurasian States  and Eastern Europe 2000 (Russia  Eurasian States  and Eastern Europe),Book,4,0,0.0
10846,10946,The Third Karmapa's Mahamudra Prayer,Book,1,1,5.0
10847,10947,Marie Christine (1999 Broadway Cast),Music,5,38,4.0
10848,10948,Organizing Wonder : Making Inquiry Science Work in the Elementary Classroom,Book,2,0,0.0
10849,10949,Best of the Private Years,Music,3,1,5.0
10850,10950,Elizabeth Jane Weston: Collected Writings,Book,6,0,0.0
10851,10951,Simple Men,Video,11,23,4.5
10852,10952,The Glory Game,Book,3,2,4.5
10853,10953,Shadow of the Ape Sounds: Director's Cut,Music,0,0,0.0
10854,10954,My Name Is Joe,Music,2,121,4.5
10855,10955,Jumpin' East of Java: Live in Japan,Music,8,1,5.0
10856,10956,Going in Style,Video,11,7,4.5
10857,10957,J & P Transformer Book,Book,3,2,5.0
10858,10958,Jenny & The Ess-Dog [Import],Music,2,1,3.0
10859,10959,Saturday (+1 Bonus Track),Music,0,0,0.0
10860,10960,Standard Time  Vol.2: Intimacy Calling,Music,2,3,5.0
10861,10961,Manhattan  When I Was Young,Book,3,8,4.5
10862,10962,One Nil,Music,7,13,5.0
10863,10963,Climbing,Music,1,13,4.5
10864,10964,Planning and Directing a Wedding: Guidelines for a Bride  Mother  and Director,Book,2,4,3.5
10865,10965,Remixed,Music,4,4,4.5
10866,10966,Smiley Smile/Wild Honey,Music,4,48,4.0
10867,10967,Rain Is Not My Indian Name,Book,2,17,4.5
10868,10968,Virginia Woolf (Penguin Lives),Book,3,11,4.0
10869,10969,Tigers at Twilight (Magic Tree House),Book,2,7,4.5
10870,10970,Belladonna,Music,1,0,0.0
10871,10971,Plenty,DVD,27,17,4.0
10872,10972,Fisheries Dependent Regions,Book,3,0,0.0
10873,10973,Drunk driving defense: How to beat the rap,Book,0,0,0.0
10874,10974,The Magic Mountain (Vintage International),Book,2,61,4.0
10875,10975,The Homes of Frank Lloyd Wright,Video,3,3,4.5
10876,10976,Suffragettes to She Devils,Book,3,1,4.0
10877,10977,Entrepreneurship  Management  and the Structure of Payoffs,Book,7,0,0.0
10878,10978,Dr. Carolyn Dean's Natural Prescriptions for Common Ailments,Book,6,1,5.0
10879,10979,The Lament Configuration,Music,0,0,0.0
10880,10980,Through Silver in Blood,Music,3,27,5.0
10881,10981,What's Luv/Definition,Music,3,0,0.0
10882,10982,Frantz Fanon : A Spiritual Biography (Lives & Legacies),Book,5,4,5.0
10883,10983,Celebration of Wellness  A,Book,3,5,4.5
10884,10984,The Courage to Laugh,Book,6,5,5.0
10885,10985,Advanced Cleaning Product Formulations  Volume 3,Book,2,1,4.0
10886,10986,It Takes Two,Music,5,6,5.0
10887,10987,Secret Brotherhood of Freemaso,Video,3,0,0.0
10888,10988,Or,Music,4,11,4.5
10889,10989,The Log Home Book: Design  Past and Present,Book,4,1,5.0
10890,10990,Baron Von Steuben: American General (Revolutionary War Leaders),Book,2,0,0.0
10891,10991,I,Music,4,8,4.5
10892,10992,The Story of Miriam & Baby Moses,Book,2,0,0.0
10893,10993,No Saints or Angels,Book,2,5,4.0
10894,10994,Western Architecture: From Ancient Greece to the Present (World of Art),Book,4,4,4.5
10895,10995,Catherine Walker : An Autobiography by the Private Couteur Diana Princess of Wales,Book,7,10,4.0
10896,10996,Arts of the Possible: Essays and Conversations,Book,6,3,2.5
10897,10997,The Cereal Box Mystery (Boxcar Children Mysteries),Book,3,3,3.5
10898,10998,Managing Public Disputes: A Practical Guide for Professionals in Government  Business and Citizen's Groups,Book,10,0,0.0
10899,10999,The Social Work Skills Workbook,Book,4,0,0.0
10900,11000,Great Western RV Trips,Book,8,2,2.0
10901,11001,Lead Carpenter Handbook: The Complete Hands On Guide To Successful Job Site Management,Book,3,0,0.0
10902,11002,Joel White: Boatbuilder/Designer/Sailor,Book,3,2,5.0
10903,11003,Driving the Pacific Coast Oregon and Washington  4th: Scenic Driving Tours along Coastal Highways,Book,6,2,3.5
10904,11004,Spiritual Director  Spiritual Companion: Guide to Tending the Soul,Book,2,3,2.5
10905,11005,What Are YOU So Grumpy About?,Book,5,10,4.0
10906,11006,Michel Fokine & His Ballets,Book,1,0,0.0
10907,11007,The Materials Revolution: Superconductors  New Materials  and the Japanese Challenge,Book,2,1,2.0
10908,11008,David Maslanka: Symphony No. 5,Music,3,3,5.0
10909,11009,Nihility,Music,2,16,4.5
10910,11010,The Watchers,Music,10,4,4.5
10911,11011,The Corporate Raider,Book,0,0,0.0
10912,11012,El vino,Book,2,0,0.0
10913,11013,Introducing Global Issues,Book,1,2,4.0
10914,11014,Professional Table Service,Book,3,2,2.0
10915,11015,Agatha Raisin and the Terrible Tourist (An Agatha Raisin Mystery),Book,4,20,3.0
10916,11016,Finger Gymnastics : Warm-Up  Flexibility  Speed and Strength,Book,1,0,0.0
10917,11017,The Andropause Mystery: Unraveling Truths About the Male Menopause,Book,3,18,5.0
10918,11018,Alice's Adventures in Wonderland & Through the Looking-Glass,Book,8,180,4.5
10919,11019,The Capitol Years,Music,7,1,5.0
10920,11020,The Texican,Video,7,1,2.0
10921,11021,Puppet Motel (PC / Mac CD-Rom),Book,3,2,5.0
10922,11022,Shambhala: Sacred Path of the Warrior,Book,3,27,5.0
10923,11023,Rocket to Russia,Music,1,3,3.5
10924,11024,More Wealth Without Risk,Book,4,80,4.5
10925,11025,Scorsese on Scorsese,Book,2,7,5.0
10926,11026,Philosophy of Religion: Thinking About Faith (Contours of Christian Philosophy),Book,3,3,5.0
10927,11027,Tchokola,Music,4,5,5.0
10928,11028,Sings the Standards,Music,8,0,0.0
10929,11029,Sings the Standards,Music,7,2,5.0
10930,11030,Open Up: Whatcha Gonna Do for the Rest of Your Life?,Music,2,2,4.0
10931,11031,Decomposition,Music,5,2,5.0
10932,11032,One [US CD/Cassette Single],Music,3,17,4.5
10933,11033,A Way to Quit Gambling: (For Problem Gamblers),Book,2,0,0.0
10934,11034,Plays for Young Puppeteers: 25 Puppet Plays for Easy Performance,Book,2,1,5.0
10935,11035,The Sky Is Crying,Music,9,40,4.5
10936,11036,Practitioner's Guide to Empirically Based Measures of Depression (AABT Clinical Assessment Series),Book,5,1,5.0
10937,11037,Mandie and the Quilt Mystery (Mandie Book),Book,6,5,4.5
10938,11038,Guide to Graduate Business Schools (Barron's Guide to Graduate Business Schools  11th ed),Book,2,2,4.5
10939,11039,Cheese : The Making of a Wisconsin Tradition,Book,8,1,5.0
10940,11040,Autolisp Programming: Principles and Techniques,Book,3,12,4.0
10941,11041,The Group,Book,2,13,4.0
10942,11042,Cugel's Compendium of Indispensable Advantages,Book,0,0,0.0
10943,11043,The Lonesome Dove Collection (Lonesome Dove/Streets of Laredo/Dead Man's Walk),Video,7,40,4.5
10944,11044,The Book for Children,Book,3,2,3.0
10945,11045,Ritualized Homosexuality in Melanesia,Book,2,0,0.0
10946,11046,A Primer on Adlerian Psychology: Behavior Management Techniques for Young Children,Book,4,1,5.0
10947,11047,Let Me Look in Your Drawers: Simple Solutions for the Organizationally Challenged,Book,4,13,4.0
10948,11048,WCW - Kevin Nash: The Outsider!,Video,3,18,4.0
10949,11049,The Bible Speaks to You,Book,4,2,5.0
10950,11050,Introduction to Linear Algebra (Undergraduate Texts in Mathematics),Book,2,6,3.5
10951,11052,The Outsider : Prejudice and Politics in Italy,Book,2,0,0.0
10952,11053,The Diagnosis : A Novel,Book,3,74,3.0
10953,11054,Celtic Spirit Tides,Music,5,0,0.0
10954,11055,The California Coast: The Most Spectacular Sights & Destinations,Book,8,1,5.0
10955,11056,Devil's Knot : The True Story of the West Memphis Three,Book,1,53,4.5
10956,11057,Taka,Music,4,4,5.0
10957,11058,El Diseño de la Organización como Arma Competitiva,Book,3,0,0.0
10958,11059,Elmo's Busy Baby Book (Great Big Flap Books Plus),Book,3,4,3.0
10959,11060,The Moral Dimension of Marketing : Essays on Business Ethics,Book,6,1,5.0
10960,11061,Smartstart Your Virginia Business (Smartstart Your Virginia Business  1st ed),Book,6,1,5.0
10961,11062,Frommer's Irreverent Guide to Paris (Frommer's Irreverent Guide to Paris  3rd ed),Book,6,8,3.0
10962,11063,Joshua to Second Samuel (Joshua to Second Samuel),Book,2,0,0.0
10963,11064,Slave to Fashion : A Novel,Book,1,39,3.0
10964,11065,Thief of Hearts,Book,3,20,4.5
10965,11066,Investigating Classroom Talk (Social Research and Educational Studies No 13),Book,0,0,0.0
10966,11067,Hitch: The Life and Times of Alfred Hitchcock,Book,2,6,4.0
10967,11068,The Holy Bible,Music,5,100,5.0
10968,11069,Don Eddy : The Art of Paradox,Book,5,0,0.0
10969,11070,Samsara's Edge,Music,2,1,5.0
10970,11071,Cowboy Gear  4th,Book,6,3,5.0
10971,11072,Grant,Book,6,48,4.0
10972,11073,A Guide to Bird Finding in New Jersey,Book,5,5,5.0
10973,11074,Beyond the Campus: How Colleges and Universities Form Partnerships With Their Communities,Book,4,2,5.0
10974,11075,Growing Family Fruit and Nut Trees (Reference and Field Guides (Paperback)),Book,4,3,3.5
10975,11076,Specimen,Video,12,5,3.0
10976,11077,Complete Pasta Cookbook (Williams-Sonoma Pasta Collection),Book,2,5,5.0
10977,11078,Weight Watchers Success Every Day : Meditations for Your Weight Loss Journey,Book,4,2,5.0
10978,11079,SR-71 Flight Manual,Book,0,0,0.0
10979,11080,Counter Intelligence: Where to Eat in the Real Los Angeles,Book,8,13,5.0
10980,11081,The Tulip,Book,6,18,2.5
10981,11082,Mommy's Rainy Day Survival Guide - The best of the best  tried & true  save me NOW God... Activities for Preschoolers,Book,3,3,4.5
10982,11083,The World Atlas of Wine,Book,4,30,4.5
10983,11084,Absolute Rollers: The Very Best [Import Bonus Tracks],Music,3,1,5.0
10984,11085,Sams Teach Yourself Visual C++ 6 in 24 Hours,Book,3,57,2.5
10985,11086,Faces of Hope  Babies Born on 9/11,Book,8,12,4.0
10986,11087,Letters to Parents in Reading: 40 Ready-To-Use Letters in English and Spanish,Book,3,0,0.0
10987,11088,Margaret and Margarita / Margarita y Margaret,Book,3,3,4.5
10988,11089,Palazzo,Book,1,1,5.0
10989,11091,City on the Edge: The Transformation of Miami,Book,4,0,0.0
10990,11092,Kittens in Mailbox (Holiday Cards),Book,1,0,0.0
10991,11093,Challenging ECGs,Book,3,0,0.0
10992,11094,Power  Politics  and Organizational Change : Winning the Turf Game,Book,7,0,0.0
10993,11095,The Masters of Deception : Gang That Ruled Cyberspace  The,Book,8,72,4.0
10994,11096,Dreaming: Anthropological and Psychological Interpretations (School of American Research Advanced Seminar Series),Book,4,1,5.0
10995,11097,Superhero: A Biography of Christopher Reeve,Book,4,1,2.0
10996,11098,Big Syke,Music,2,1,4.0
10997,11099,One Love,Music,5,1,5.0
10998,11100,The Irish Highwaymen,Book,1,0,0.0
10999,11101,Essentials of Electronic Testing for Digital  Memory  and Mixed-Signal VLSI Circuits (Frontiers in Electronic Testing Volume 17) (Frontiers in Electronic Testing),Book,2,2,3.5
11000,11102,Yes  You Can Achieve Financial Independence,Book,0,0,0.0
11001,11103,Medicinal Mushrooms You Can Grow For Health  Pleasure and,Book,0,0,0.0
11002,11104,That Man Bolt,Video,9,2,4.0
11003,11105,The Simply Romantic Wife: 150 Fun and Creative Ways to Romance Your Husband,Book,4,0,0.0
11004,11106,We Have Come for Your Children,Music,5,7,3.5
11005,11107,Lock On No. 21 : Mikoyan MiG 21 MF Fishbed,Book,2,0,0.0
11006,11108,Effective Interpersonal Relationships,Book,8,2,4.5
11007,11109,Study Guide for Burden/Faires' Numerical Analysis,Book,1,22,3.0
11008,11111,Undergraduate Algebraic Geometry (London Mathematical Society Student Texts),Book,4,1,4.0
11009,11112,Olive Juice,Video,1,20,3.0
11010,11113,Evolve,Music,2,26,4.0
11011,11114,Barkley's School for Dogs #7: Buried Treasure (Barkley's School for Dogs),Book,1,0,0.0
11012,11115,Cold Hands,Music,4,4,3.0
11013,11116,The Johns Hopkins Guide to Diabetes : For Today and Tomorrow (A Johns Hopkins Press Health Book),Book,4,8,5.0
11014,11117,Atlas of Endoscopic Spine Surgery (Book/video combo),Book,0,0,0.0
11015,11118,Between Men,Book,5,2,4.0
11016,11119,Attitudes of Gratitude: How to Give and Receive Joy Everyday of Your Life,Book,4,7,4.5
11017,11120,Youngblood,Video,23,24,4.0
11018,11121,Keep Your Bonsai Alive & Well,Book,1,3,4.5
11019,11122,Last Hurrah for Chivalry,DVD,5,20,5.0
11020,11123,Tecnicas De Autocontrol Emocional,Book,1,0,0.0
11021,11124,Terror by Night,DVD,20,13,3.5
11022,11125,Autism and Asperger Syndrome,Book,3,10,4.0
11023,11126,Lobscouse and Spotted Dog: Which It's a Gastronomic Companion to the Aubrey/Maturin Novels (Patrick O'Brian),Book,5,10,4.5
11024,11127,Paradise Lost (Cliffs Notes),Book,2,0,0.0
11025,11128,The Kid Stays in the Picture,Book,3,29,4.5
11026,11129,Do Less  Achieve More: Discover the Hidden Powers Giving In,Book,5,21,4.0
11027,11130,The Family Reunion Sourcebook,Book,2,1,5.0
11028,11131,A Discourse on Inequality (Penguin Classics),Book,3,3,3.5
11029,11132,Miss Fannie's Hat,Book,1,23,5.0
11030,11133,The Power of Vastu Living: Welcoming Your Soul into Your Home and Workplace,Book,8,4,5.0
11031,11134,No Depression [Bonus Tracks],Music,5,11,4.5
11032,11135,Sega Con: the Best of Sega Game Music V.2,Music,1,0,0.0
11033,11136,Stonehenge: The Secret of the Solstice,Book,3,0,0.0
11034,11137,A Guide Workplace Success: Ten Steps to Career Advancement,Book,8,1,5.0
11035,11138,Genetics and Exploitation of Heterosis in Crops,Book,0,0,0.0
11036,11139,Nuclear Structure from a Simple Perspective (Oxford Studies in Nuclear Physics),Book,5,0,0.0
11037,11140,Haynes Volvo 850 Automotive Repair Manual: All Volvo 850 Models 1993 Thru 1997 (Haynes Automotive Repair Manual Series),Book,2,7,3.5
11038,11141,Valley of Death : Mysteries in Our National Parks #8 (Mysteries in Our National Parks),Book,4,1,5.0
11039,11142,Recursive Methods in Economic Dynamics,Book,6,16,3.5
11040,11143,Breaking Up Is Hard to Do,Music,1,0,0.0
11041,11144,"JUMPSTART THE 21-DAY PLAN TO LOSE WEIGHT GET FIT AND INCREASE YOUR ENERGY AND : ""The 21-Day Plan to Lose Weight  Get Fit  and Increase Your Energy and Enthusiasm for Life""",Book,7,0,0.0
11042,11145,Puts and Calls: Striking Price  Episode V,Book,3,0,0.0
11043,11146,How to Be a Star at Work : 9 Breakthrough Strategies You Need to Succeed,Book,10,50,4.5
11044,11147,Ronin Warriors - Rescue Operations (Vol. 2),DVD,4,1,5.0
11045,11148,Double Suicide - Criterion Collection,DVD,15,7,4.0
11046,11149,Gypsies' Fortune,Video,2,0,0.0
11047,11150,One Day I'll Marry A Human,Music,4,0,0.0
11048,11151,Calder Born  Calder Bred (Calder Saga's),Book,3,10,4.5
11049,11152,Dragonsinger (Harper Hall Trilogy  Volume 2),Book,9,68,5.0
11050,11153,Leaking Laffs Between Pampers And Depends,Book,6,3,4.0
11051,11154,Aprendamos de los ninos,Book,1,0,0.0
11052,11155,Assassins,DVD,26,33,4.0
11053,11156,Intimacy : A 100-Day Guide to Lasting Relationships,Book,5,3,3.5
11054,11157,Urbanization : An Introduction to Urban Geography,Book,5,2,3.0
11055,11158,Teach Yourself: Microsoft Active Server Pages 3 (Teach Yourself),Book,9,4,3.5
11056,11159,Biography:Angela Lansbury - Balancing,Video,3,0,0.0
11057,11160,Collector File 002: Junko Mizuno's Illustration Book,Book,2,3,4.5
11058,11161,Dale Earnhardt: The Pass in the Grass and Other Incredible Moments from Racing's Greatest Legend,Book,3,1,1.0
11059,11162,Treatment of Offenders with Mental Disorders,Book,4,0,0.0
11060,11163,Donnie McClurkin: Live in London and More,DVD,8,15,5.0
11061,11164,The Final Invasion  The War of 1812,Video,3,4,4.5
11062,11165,Ackamarackus,Book,6,4,5.0
11063,11166,MAGELLAN MAP 330,Video,4,0,0.0
11064,11167,Home Learn Prac Paper Math 9-11 (Hodder Home Learning Selection Tests: Age 9-11 S.),Book,1,0,0.0
11065,11168,Shark Beneath the Reef,Book,5,9,3.0
11066,11169,Las mujeres inteligentes acaban ricas: 7 pasos para conseguir seguridad financiera y alcanzar sus sueños,Book,6,0,0.0
11067,11170,Clinician's Pocket Drug Reference 2003,Book,3,0,0.0
11068,11171,The New Encyclopedia of Stage Hypnotism,Book,2,19,4.5
11069,11172,Dancehall Baptism Chapter One,Music,7,5,4.5
11070,11173,Gospel of Barnabas,Book,1,15,4.0
11071,11174,Fathers Aren't Supposed to Die : Five Brothers Reunite To Say Good-bye,Book,4,4,5.0
11072,11175,Children's Book of Classic Catholic Prayers,Book,2,0,0.0
11073,11176,The Best of Organic Gardening: Over 50 Years of Organic Advice and Reader-Proven Techniques from America's Best-Loved Gardening Magazine,Book,2,2,4.0
11074,11177,360 Words I Know (Grades K - 2) (Step Ahead Golden Books Workbook),Book,1,1,4.0
11075,11178,2 Volume Set  Bankruptcy and Insolvency Accounting  6th Edition,Book,11,0,0.0
11076,11179,Life on the Mississippi (Bantam Classics),Book,11,14,4.5
11077,11180,She Devil,Music,2,3,4.0
11078,11181,Shinju,Book,3,39,4.0
11079,11182,Wind Songs [Spring Hill],Music,6,1,5.0
11080,11183,Spider Catcher  The,Book,2,1,4.0
11081,11184,Quiet Storms: Romances for Flute and Harp,Music,3,0,0.0
11082,11185,King Abdullah  Britain and the Making of Jordan (Cambridge Middle East Library),Book,3,1,4.0
11083,11186,The Coast of New England: A Pictorial Tour from Connecticut to Maine,Book,7,0,0.0
11084,11187,Conditions Handsome and Unhandsome : The Constitution of Emersonian Perfectionism:  The Carus Lectures  1988 (Paul Carus Lectures),Book,2,1,4.0
